Order ID,Order Item ID,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Warehouse Inventory,Inventory Cost Per Unit,Order Date,Shipment Date
9635,83321,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1711,North America,West of USA,USA,USA,Standard Class,4,300,0.13,150,101,1.19441,2021-11-19,2021-11-25
9636,24279,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,12314,LATAM,South America,Venezuela,Puerto Rico,Standard Class,4,130,0.12,65,125,2.07841,2021-11-19,2021-11-21
9637,49952,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6306,Europe,Western Europe,France,Puerto Rico,First Class,1,240,0.12,147,391,1.81173,2021-11-19,2021-04-19
9638,104095,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3531,Africa,West Africa,Nigeria,USA,Second Class,2,130,0.25,65,125,2.07841,2021-11-19,2021-11-22
9639,123136,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4517,North America,Canada,Canada,Puerto Rico,Standard Class,4,400,0.2,200,106,0.67388,2021-11-19,2021-11-25
9640,134831,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,220,LATAM,South America,Brazil,USA,First Class,1,150,0.06,125,64,1.19906,2021-11-19,2021-11-23
9641,176858,1,Discs Shop,Video Games,Fighting video games,17096,Pacific Asia,Oceania,Australia,USA,Standard Class,4,40,0.05,19,1,0.27315,2021-11-19,2021-11-23
9642,99446,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1685,North America,US Center,USA,USA,Standard Class,4,130,  -  ,65,125,2.07841,2021-11-19,2021-11-18
9643,48936,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5033,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,100,0.2,125,455,2.31835,2021-11-19,2022-10-04
9644,128770,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11648,LATAM,Central America,Mexico,USA,Second Class,2,130,0.01,65,125,2.07841,2021-11-19,2021-11-20
9645,54940,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10291,Pacific Asia,Oceania,Australia,USA,Standard Class,4,100,0.05,125,455,2.31835,2021-11-19,2021-11-24
9646,835,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7710,LATAM,Central America,Guatemala,USA,Standard Class,4,300,0.13,245,231,1.66624,2021-11-20,2021-11-24
9647,74112,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1185,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,60,0.03,147,391,1.81173,2021-11-20,2021-11-24
9648,88915,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1864,North America,West of USA,USA,USA,Standard Class,4,50,0.16,125,64,1.19906,2021-11-20,2021-11-24
9649,88043,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1100,North America,West of USA,USA,Puerto Rico,Standard Class,4,300,0.12,150,101,1.19441,2021-11-20,2021-11-22
9650,69249,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7953,Pacific Asia,Eastern Asia,China,Puerto Rico,Second Class,2,400,0.04,200,106,0.67388,2021-11-20,2021-11-24
9651,83677,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4208,North America,West of USA,USA,USA,Standard Class,4,300,0.01,150,101,1.19441,2021-11-20,2021-11-26
9652,48983,4,Outdoors,Golf Balls,Hirzl Women's Hybrid Golf Glove,7345,Europe,Western Europe,France,USA,Standard Class,4,60,0.04,36,4,1.8739,2021-11-20,2021-11-25
9653,64598,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11311,Pacific Asia,South Asia,India,USA,First Class,1,200,0.12,125,64,1.19906,2021-11-20,2021-11-22
9654,54913,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7511,Pacific Asia,Oceania,Australia,USA,Standard Class,4,200,0.06,97,267,0.76861,2021-11-20,2021-11-22
9655,92860,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1149,North America,West of USA,USA,Puerto Rico,Standard Class,4,80,0.18,97,267,0.76861,2021-11-20,2021-11-22
9656,113974,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5563,Africa,West Africa,Guinea,USA,Standard Class,4,250,0.04,125,64,1.19906,2021-11-20,2021-11-24
9657,48917,4,Outdoors,Trade-In,Glove It Imperial Golf Towel,2188,Europe,Western Europe,Austria,USA,Second Class,2,64,0.07,28,5,1.0227,2021-11-20,2021-11-25
9658,135000,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,5300,LATAM,Central America,Honduras,USA,Second Class,2,120,0.04,97,267,0.76861,2021-11-20,2021-11-23
9659,54681,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11979,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,300,0.05,147,391,1.81173,2021-11-20,2021-11-24
9660,139773,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4846,LATAM,Central America,Honduras,USA,Standard Class,4,300,0.09,150,101,1.19441,2021-11-21,2021-11-24
9661,112515,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11487,Pacific Asia,West Asia,Iraq,Puerto Rico,Standard Class,4,240,0.01,147,391,1.81173,2021-11-21,2022-07-16
9662,73370,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8161,Pacific Asia,South Asia,India,Puerto Rico,Second Class,2,300,0.02,245,231,1.66624,2021-11-21,2021-07-23
9663,103712,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12225,Africa,North Africa,Morocco,Puerto Rico,Standard Class,4,250,0.17,125,455,2.31835,2021-11-21,2021-11-24
9664,99683,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8899,North America,West of USA,USA,USA,Standard Class,4,130,0.1,65,125,2.07841,2021-11-21,2021-11-23
9665,88918,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1864,North America,West of USA,USA,USA,Standard Class,4,50,0.15,125,64,1.19906,2021-11-21,2021-11-27
9666,49141,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5468,Europe,Western Europe,France,Puerto Rico,Second Class,2,50,0.07,125,64,1.19906,2021-11-21,2021-11-25
9667,49084,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10772,Europe,Southern Europe,Italy,USA,Standard Class,4,50,0.1,125,64,1.19906,2021-11-21,2022-08-21
9668,63413,1,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL San Dieg,194,Pacific Asia,Oceania,Australia,Puerto Rico,Standard Class,4,32,0.2,60,2,1.92142,2021-11-21,2021-11-22
9669,88104,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1502,North America,East of USA,USA,Puerto Rico,Same Day,3,300,0.04,150,101,1.19441,2021-11-21,2021-11-23
9670,16438,4,Footwear,Electronics,Under Armour Women's Ignite Slide,11961,LATAM,Central America,Mexico,USA,Same Day,3,128,  -  ,75,3,1.53535,2021-11-21,2021-11-26
9671,43456,4,Outdoors,Trade-In,Glove It Urban Brick Golf Towel,513,Europe,Western Europe,France,Puerto Rico,Standard Class,4,64,0.15,31,18,1.81937,2021-11-21,2021-11-23
9672,54200,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3471,Pacific Asia,Oceania,Australia,USA,Second Class,2,100,0.1,125,455,2.31835,2021-11-21,2021-11-22
9673,39807,2,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,10266,Europe,Western Europe,France,USA,Standard Class,4,64,0.03,70,17,1.33446,2021-11-21,2021-11-26
9674,134074,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9096,LATAM,Caribbean,Dominican�Republic,USA,First Class,1,100,0.13,125,455,2.31835,2021-11-22,2021-11-24
9675,63949,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10192,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,500,0.16,245,231,1.66624,2021-11-22,2022-08-02
9676,47576,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12032,Europe,Western Europe,Germany,USA,First Class,1,200,0.04,100,53,1.28276,2021-11-22,2021-11-24
9677,64592,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5173,Pacific Asia,Oceania,Australia,USA,First Class,1,400,0.13,200,106,0.67388,2021-11-22,2021-11-24
9678,16800,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9940,LATAM,Central America,Mexico,USA,Standard Class,4,180,0.25,147,391,1.81173,2021-11-22,2021-11-24
9679,48265,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,198,Europe,Western Europe,France,USA,Standard Class,4,100,0.09,245,231,1.66624,2021-11-22,2021-11-28
9680,108716,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7553,Africa,Southern Africa,South Africa,Puerto Rico,Standard Class,4,200,0.13,125,455,2.31835,2021-11-22,2021-11-24
9681,8225,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4267,LATAM,Caribbean,Cuba,USA,Standard Class,4,180,0.18,147,391,1.81173,2021-11-22,2021-11-25
9682,68347,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11285,Pacific Asia,South Asia,India,Puerto Rico,Standard Class,4,130,0.07,65,125,2.07841,2021-11-22,2021-11-28
9683,68961,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8299,Pacific Asia,South Asia,India,Puerto Rico,First Class,1,250,0.02,125,455,2.31835,2021-11-22,2021-11-24
9684,79036,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6813,North America,West of USA,USA,Puerto Rico,Standard Class,4,100,  -  ,245,231,1.66624,2021-11-22,2021-11-27
9685,68413,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11045,Pacific Asia,South Asia,Bangladesh,Puerto Rico,Standard Class,4,130,0.01,65,125,2.07841,2021-11-22,2021-11-27
9686,29805,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10305,Europe,Western Europe,France,USA,First Class,1,200,0.01,125,455,2.31835,2021-11-23,2021-11-26
9687,133113,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7597,LATAM,Central America,Nicaragua,USA,Standard Class,4,300,0.05,147,391,1.81173,2021-11-23,2021-11-27
9688,123139,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4517,North America,Canada,Canada,Puerto Rico,Standard Class,4,400,0.18,200,106,0.67388,2021-11-23,2021-11-29
9689,114196,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1330,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,240,0.09,147,391,1.81173,2021-11-23,2022-07-14
9690,74070,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3235,Pacific Asia,Eastern Asia,China,Puerto Rico,Same Day,3,300,0.15,245,231,1.66624,2021-11-23,2021-07-28
9691,69053,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,12431,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.05,245,231,1.66624,2021-11-23,2021-06-12
9692,129507,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4200,LATAM,Central America,Honduras,USA,Standard Class,4,130,0.2,65,125,2.07841,2021-11-23,2021-11-25
9693,53476,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8717,Pacific Asia,South Asia,India,USA,Standard Class,4,150,0.2,125,455,2.31835,2021-11-23,2021-11-25
9694,49188,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7141,Europe,Southern Europe,Portugal,USA,First Class,1,100,0.1,245,231,1.66624,2021-11-24,2021-11-30
9695,162681,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8822,Europe,Northern Europe,Sweden,USA,First Class,1,400,  -  ,200,106,0.67388,2021-11-24,2021-11-26
9696,44152,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11815,Europe,Western Europe,Switzerland,Puerto Rico,Second Class,2,120,0.17,97,267,0.76861,2021-11-24,2021-11-26
9697,163875,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8721,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,130,0.1,65,125,2.07841,2021-11-24,2022-12-31
9698,124516,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,217,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,Standard Class,4,400,0.17,200,106,0.67388,2021-11-24,2021-11-28
9699,97465,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4760,North America,South of  USA,USA,USA,Same Day,3,50,0.15,125,455,2.31835,2021-11-24,2021-11-30
9700,154648,1,Footwear,Strength Training,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,7920,Europe,Western Europe,France,USA,Second Class,2,189,0.16,85,0,1.71284,2021-11-24,2021-11-26
9701,58526,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9956,Pacific Asia,South Asia,India,Puerto Rico,First Class,1,130,0.04,65,125,2.07841,2021-11-24,2022-05-17
9702,168043,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,794,Europe,Southern Europe,Italy,USA,Standard Class,4,300,0.09,150,101,1.19441,2021-11-25,2021-11-26
9703,2754,1,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,7700,LATAM,Caribbean,Jamaica,USA,Standard Class,4,32,0.15,73,13,2.05641,2021-11-25,2021-12-01
9704,48123,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2316,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.03,245,231,1.66624,2021-11-25,2021-04-28
9705,176860,1,Discs Shop,Video Games,Fighting video games,17098,Pacific Asia,Oceania,Australia,USA,Standard Class,4,40,0.03,19,1,0.27315,2021-11-25,2021-11-30
9706,5471,3,Footwear,Electronics,Under Armour Women's Ignite Slide,9078,LATAM,Central America,Panama,USA,Second Class,2,96,0.15,75,3,1.53535,2021-11-25,2021-11-29
9707,79136,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9769,North America,East of USA,USA,USA,Second Class,2,300,0.1,147,391,1.81173,2021-11-25,2021-11-30
9708,21861,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,9147,LATAM,South America,Brazil,USA,Standard Class,4,120,0.16,97,267,0.76861,2021-11-25,2021-11-29
9709,168941,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9017,Europe,Western Europe,France,USA,Standard Class,4,300,0.16,150,101,1.19441,2021-11-25,2021-11-30
9710,78386,5,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,11857,North America,East of USA,USA,Puerto Rico,First Class,1,260,0.06,100,2,1.31416,2021-11-26,2021-12-01
9711,47687,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,729,Europe,Northern Europe,United Kingdom,Puerto Rico,Second Class,2,100,  -  ,125,64,1.19906,2021-11-26,2023-08-23
9712,107626,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3816,Africa,East Africa,Kenya,Puerto Rico,First Class,1,300,0.09,150,101,1.19441,2021-11-26,2021-11-28
9713,163900,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,718,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,  -  ,97,267,0.76861,2021-11-26,2021-12-01
9714,28109,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3197,Europe,Southern Europe,Spain,USA,Same Day,3,120,0.18,147,391,1.81173,2021-11-26,2021-12-02
9715,97561,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8479,North America,US Center,USA,Puerto Rico,Standard Class,4,200,0.25,125,455,2.31835,2021-11-27,2021-12-02
9716,149735,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8428,LATAM,Caribbean,Cuba,USA,Standard Class,4,200,0.15,125,64,1.19906,2021-11-27,2021-11-30
9717,68295,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,1385,Pacific Asia,Southeast Asia,Philippines,USA,First Class,1,200,0.01,97,267,0.76861,2021-11-27,2021-12-02
9718,104004,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1313,Africa,West Africa,Gambia,USA,Second Class,2,200,0.25,125,455,2.31835,2021-11-27,2021-11-29
9719,54056,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3869,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,50,0.03,125,64,1.19906,2021-11-27,2022-09-01
9720,63904,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,4945,Pacific Asia,South Asia,India,USA,Standard Class,4,130,0.06,65,125,2.07841,2021-11-27,2021-11-30
9721,63999,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,12180,Pacific Asia,Oceania,Australia,USA,Standard Class,4,130,0.25,65,125,2.07841,2021-11-27,2021-11-30
9722,59232,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2776,Pacific Asia,Oceania,Australia,USA,Same Day,3,100,0.2,245,231,1.66624,2021-11-27,2022-01-07
9723,133227,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,925,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,400,0.07,200,106,0.67388,2021-11-27,2021-11-29
9724,33175,3,Outdoors,Trade-In,Glove It Imperial Golf Towel,9392,Europe,Western Europe,France,USA,Standard Class,4,48,0.1,28,5,1.0227,2021-11-27,2021-11-29
9725,104503,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,271,Pacific Asia,West Asia,Iraq,USA,Standard Class,4,130,0.18,65,125,2.07841,2021-11-27,2021-12-03
9726,59901,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10523,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,120,0.17,97,267,0.76861,2021-11-28,2021-12-01
9727,99406,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7211,North America,South of  USA,USA,USA,Standard Class,4,50,  -  ,125,64,1.19906,2021-11-28,2021-12-02
9728,33834,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11635,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.2,100,53,1.28276,2021-11-28,2021-12-02
9729,48070,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,330,Europe,Western Europe,France,Puerto Rico,Standard Class,4,120,0.18,97,267,0.76861,2021-11-28,2021-12-01
9730,43850,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10461,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,400,0.13,200,106,0.67388,2021-11-28,2021-11-30
9731,63361,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,481,Pacific Asia,Southeast Asia,Philippines,USA,First Class,1,50,0.16,125,455,2.31835,2021-11-28,2021-11-30
9732,162971,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6290,Europe,Northern Europe,United Kingdom,USA,First Class,1,180,0.1,147,391,1.81173,2021-11-28,2021-12-01
9733,53337,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,12113,Pacific Asia,Oceania,Australia,USA,Standard Class,4,130,0.01,65,125,2.07841,2021-11-28,2021-11-30
9734,88236,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11745,North America,West of USA,USA,Puerto Rico,Standard Class,4,300,0.06,147,391,1.81173,2021-11-28,2021-12-04
9735,104409,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10118,Africa,Southern Africa,South Africa,USA,Standard Class,4,100,0.03,125,64,1.19906,2021-11-28,2021-11-30
9736,124199,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5704,Africa,East Africa,Tanzania,USA,Standard Class,4,200,0.12,100,53,1.28276,2021-11-28,2021-12-02
9737,53356,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,629,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,130,0.18,65,125,2.07841,2021-11-28,2021-12-03
9738,69877,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6611,Pacific Asia,South Asia,India,Puerto Rico,Standard Class,4,400,0.07,200,106,0.67388,2021-11-28,2021-12-01
9739,153228,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11432,LATAM,South America,Chile,USA,Second Class,2,120,0.06,97,267,0.76861,2021-11-29,2021-11-29
9740,139641,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10750,LATAM,South America,Per�,USA,First Class,1,130,0.12,65,125,2.07841,2021-11-29,2021-12-01
9741,73078,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7829,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,500,0.1,245,231,1.66624,2021-11-29,2022-01-16
9742,64000,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,12180,Pacific Asia,Oceania,Australia,USA,Standard Class,4,130,0.2,65,125,2.07841,2021-11-29,2021-12-02
9743,12271,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8418,LATAM,Caribbean,Dominican�Republic,Puerto Rico,First Class,1,130,0.2,65,125,2.07841,2021-11-29,2021-12-05
9744,54763,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7361,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,Standard Class,4,160,0.2,97,267,0.76861,2021-11-30,2021-12-05
9745,169712,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,7554,Europe,Western Europe,Germany,USA,Standard Class,4,300,0.25,150,101,1.19441,2021-11-30,2021-11-30
9746,104001,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1313,Africa,West Africa,Gambia,USA,Second Class,2,400,0.17,200,106,0.67388,2021-11-30,2021-12-28
9747,37639,3,Footwear,Electronics,Under Armour Women's Ignite PIP VI Slide,11733,Europe,Southern Europe,Spain,Puerto Rico,Second Class,2,96,0.12,70,17,1.33446,2021-11-30,2021-12-04
9748,29555,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10265,Europe,Southern Europe,Spain,USA,First Class,1,50,0.01,125,455,2.31835,2021-11-30,2021-12-01
9749,92482,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11610,North America,US Center,USA,Puerto Rico,Standard Class,4,400,0.04,200,106,0.67388,2021-11-30,2021-12-03
9750,33831,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11635,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.25,100,53,1.28276,2021-11-30,2021-12-03
9751,159616,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4973,Europe,Western Europe,France,Puerto Rico,Standard Class,4,250,0.03,125,455,2.31835,2021-11-30,2021-12-04
9752,168245,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,4776,Europe,Northern Europe,United Kingdom,USA,Second Class,2,200,0.09,97,267,0.76861,2021-11-30,2021-12-05
9753,48853,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3836,Europe,Southern Europe,Spain,USA,Standard Class,4,130,  -  ,65,98,0.1635,2021-12-01,2021-12-04
9754,49675,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7697,Europe,Southern Europe,Italy,USA,Standard Class,4,130,0.07,65,98,0.1635,2021-12-01,2021-12-05
